ques_naire;user_id;propertyid;createtime;min-erittain-korkea-asuinalue-sopii-helsinkiin;kuinka-todennakoisesti-asut-alueella-viela-5-vuoden-kuluttua;min-mieluiten-ulkoilen-laajassa-metsassa-vaikka-se-olisi-vahan-kauempana-kotoa;tarkein;min-kiinnostavin-uusi-kulttuuri-syntyy-kohtaamisista-kaupungissa;min-haluan-tehda-paivittaiset-ostokseni-vahan-kerrallaan-lahella-kotia;min-jos-raideliikenteen-yhteyksia-parannetaan-kayttaisin-raideliikennetta-nykyista-enemman-seka-tyomatkoihini-etta-vapaa-ajalla;toiseksi-tarkein;jos-asut-muualla-kuin-helsingissa-missa-asu;min-esikaupungeissa-tehokkain-rakentaminen-kannattaisi-keskittaa-asemien-laheisyyteen;min-suurkaupunki-ja-sen-monet-mahdollisuudet-ovat-kiehtovia;kolmenneksi-tarkein;ika;missa-kaupunginosassa-asut;user-language;min-helsingin-keskustaan-johtavien-isojen-teiden-muuttaminen-puistokaduiksi-on-hyva-idea;min-koska-helsinki-kasvaa-pitaa-sita-tiiviistaa;elamantilanne-asumismuoto;min-autoilun-tarpeen-vahentamiseksi-olen-valmis-hyvaksymaan-tiiviimpaa-rakentamista-asuinalueellani;min-asuinalueeltani-loytyy-viela-paikkoja-joita-voisi-kayttaa-rakentamiseen
"mita-ajattelet-tulevaisuuden-k";"4633";"30851";"2013-12-04T15:34"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4635";"30852";"2013-12-04T15:40";"92,46";"vaikea-sanoa";"2,38";"joukkoliikenne";"0,79";"17,46";"0";"kavely"; ;"96,03";"0";"henkiloauto";"30-39";"Oulunkylä (Pirkkola, Maunula, Metsälä, Patola, Veräjämäki, Veräjälaakso)";"fi";"98,81";"80,95";"yksin-asuva";"96,03";"87,3"
"mita-ajattelet-tulevaisuuden-k";"4637";"30853";"2013-12-04T15:52"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4638";"30854";"2013-12-04T15:53";"62,86";"erittain-todennakoisesti";"68,81";"henkiloauto";"68,81";"21,19";"3,33";"joukkoliikenne"; ;"26,75";"73,97";"kavely";"50-59";"Malmi (Pihlajamäki, Tattariharju, Pihlajisto)";"fi";"21,59";"80,32";"lapsiperhe";"69,21";"67,62"
"mita-ajattelet-tulevaisuuden-k";"4639";"30855";"2013-12-04T15:56";"100";"melko-todennakoisesti";"50,15";"polkupyora";"40,230000000000004";"20,79";"45,79";"kavely"; ;"60,870000000000005";"55,67";"joukkoliikenne";"30-39";"Haaga";"en";"40,63";"60,47";"yksin-asuva";"70,39";"45,79"
"mita-ajattelet-tulevaisuuden-k";"4641";"30857";"2013-12-04T15:58";"9,52";"vaikea-sanoa"; ;"henkiloauto";"100";"67,86";"100";"henkiloauto";"";"90,87";"75";"kavely";"30-39";"Punavuori";"en";"100";"65,87";"yksin-asuva";"100";"35,32"
"mita-ajattelet-tulevaisuuden-k";"4642";"30899";"2013-12-04T16:10";"10,97";"melko-todennakoisesti";"90,73";"joukkoliikenne";"9,69";"49,46";"0";"polkupyora"; ; ;"0";"kavely";"25-29";"Vallila";"fi";"0";"10,57";"muu";"0";"12,95"
"mita-ajattelet-tulevaisuuden-k";"4643";"30951";"2013-12-04T16:16"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4645";"30964";"2013-12-04T16:40";"26,11";"melko-todennakoisesti";"76,11";"polkupyora";"83,19";"26,55";"11,5";"kavely"; ;"22,57";"20,35";"joukkoliikenne";"30-39";"Konala";"fi";"18,58";"75,66";"lapsiperhe"; ;"78,76"
"mita-ajattelet-tulevaisuuden-k";"4646";"30965";"2013-12-04T16:56";"21,98";"erittain-epatodennakoisesti"; ;"henkiloauto";"65,24";"75,95";"20";"joukkoliikenne";"muualla-uudenmaan-alueella";"71,19";"36,27";"kavely";"50-59";"Oulunkylä (Pirkkola, Maunula, Metsälä, Patola, Veräjämäki, Veräjälaakso)";"fi";"20,89";"20,79";"yksin-asuva";"20,79";"22,78"
"mita-ajattelet-tulevaisuuden-k";"4647";"30966";"2013-12-04T16:58";"0";"erittain-epatodennakoisesti";"0";"henkiloauto"; ;"100"; ;"polkupyora"; ; ;"100";"kavely";"40-49";"Herttoniemi (Roihuvuori)";"en";"100";"0";"pariskunta"; ;"0"
"mita-ajattelet-tulevaisuuden-k";"4648";"30967";"2013-12-04T16:59";"82,94";"erittain-todennakoisesti";"73,02";"kavely";"19,44";"19,05";"13,1";"henkiloauto"; ;"25";"19,05";"joukkoliikenne";"50-59";"Toukola (Arabianranta)";"fi";"18,650000000000002";"25";"pariskunta"; ;"79,37"
"mita-ajattelet-tulevaisuuden-k";"4649";"30976";"2013-12-04T17:07"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4650";"30977";"2013-12-04T17:11"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4651";"30978";"2013-12-04T17:18"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4652";"30979";"2013-12-04T17:18";"32,7";"erittain-todennakoisesti";"16,28";"polkupyora";"25,95";"14,45";"0";"joukkoliikenne"; ;"0";"34,69";"kavely";"50-59";"Oulunkylä (Pirkkola, Maunula, Metsälä, Patola, Veräjämäki, Veräjälaakso)";"fi";"0";"12,46";"yksin-asuva";"23,57";"11,67"
"mita-ajattelet-tulevaisuuden-k";"4653";"30980";"2013-12-04T17:20";"89,68";"erittain-todennakoisesti";"12,7";"henkiloauto";"99,6";"84,13";"99,21";"polkupyora"; ;"6,35";"0";"joukkoliikenne";"30-39";"Tuomarinkylä (Paloheinä, Torpparinmäki, Tuomarinkartano, Haltiala)";"fi";"99,21";"80,95";"lapsiperhe";"97,62";"99,21"
"mita-ajattelet-tulevaisuuden-k";"4654";"30981";"2013-12-04T17:23";"0,16";"vaikea-sanoa";"32,04";"joukkoliikenne";"0";"0";"0";"polkupyora"; ;"10,35";"0";"kavely";"30-39";"Kallio";"fi";"0";"0";"yksin-asuva";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"4656";"31014";"2013-12-04T17:39"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4657";"31020";"2013-12-04T17:46";"29,92";"melko-epatodennakoisesti";"80,32";"joukkoliikenne";"31,51";"35,08";"100";"polkupyora"; ;"34,69";"68,81";"kavely";"30-39";"Tapaninkylä";"en";"60,08";"35,48";"pariskunta";"85,08";"86,67"
"mita-ajattelet-tulevaisuuden-k";"4658";"31022";"2013-12-04T17:50";"45,4";"vaikea-sanoa";"18,02";"joukkoliikenne";"21,59";"6,11";"27,94";"henkiloauto"; ;"15,64";"39,45";"polkupyora";"70-";"Pakila";"fi";"14,05";"28,73";"pariskunta";"28,73";"36,39"
"mita-ajattelet-tulevaisuuden-k";"4660";"31032";"2013-12-04T18:02";"0";"melko-todennakoisesti";"2,14";"henkiloauto";"100";"0";"100";"henkiloauto"; ;"0";"100";"henkiloauto";"40-49";"Tuomarinkylä (Paloheinä, Torpparinmäki, Tuomarinkartano, Haltiala)";"en";"100";"100";"lapsiperhe";"100";"100"
"mita-ajattelet-tulevaisuuden-k";"4661";"31033";"2013-12-04T18:03"; ;"vaikea-sanoa";"76,19";"kavely";"1,98";"6,35";"0,79";"joukkoliikenne"; ;"11,51";"1,19";"polkupyora";"30-39";"Kallio";"fi";"1,19";"1,19";"pariskunta";"29,37";"57,54"
"mita-ajattelet-tulevaisuuden-k";"4662";"31037";"2013-12-04T18:09"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4663";"31051";"2013-12-04T18:18";"0";"erittain-todennakoisesti";"100";"henkiloauto";"0";"0";"0";"kavely"; ;"0";"0";"polkupyora";"40-49";"Munkkiniemi (Kuusisaari, Lehtisaari, Munkkivuori, Niemenmäki, Talinranta)";"sv";"100";"0";"pariskunta";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"4664";"31056";"2013-12-04T18:31"; ; ; ;"joukkoliikenne"; ; ; ;"henkiloauto"; ; ; ;"polkupyora";"40-49";"Herttoniemi (Roihuvuori)";"en"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"4666";"31059";"2013-12-04T18:45";"28,6";"erittain-todennakoisesti";"85,81";"joukkoliikenne";"36,160000000000004";"0,6900000000000001";"0,6900000000000001";"polkupyora"; ;"0,92";"38,9";"kavely";"40-49";"Herttoniemi (Roihuvuori)";"fi";"1,37"; ;"lapsiperhe";"34,32";"39,13"
"mita-ajattelet-tulevaisuuden-k";"4667";"31060";"2013-12-04T18:54"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4668";"31061";"2013-12-04T18:54";"82,7";"vaikea-sanoa";"69,11";"joukkoliikenne";"34,42";"8,89";"35,88";"polkupyora"; ;"0";"35,84";"kavely";"20-24";"Meilahti";"fi";"0";"8,82";"yksin-asuva";"0";"38"
"mita-ajattelet-tulevaisuuden-k";"4669";"31062";"2013-12-04T18:58"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4671";"31064";"2013-12-04T19:11";"62,07";"melko-todennakoisesti";"89,05";"kavely"; ;"4,53";"8,49";"joukkoliikenne"; ;"15,64";"0";"polkupyora";"25-29";"Kallio";"fi";"5,32";"3,34";"pariskunta";"25,16";"66,03"
"mita-ajattelet-tulevaisuuden-k";"4672";"31074";"2013-12-04T19:22";"0,4";"erittain-todennakoisesti";"2,38";"kavely";"11,11";"3,17";"3,97";"joukkoliikenne"; ;"1,19";"0,4";"henkiloauto";"40-49";"Kruununhaka";"fi";"4,37";"2,78";"lapsiperhe";"67,86";"3,17"
"mita-ajattelet-tulevaisuuden-k";"4673";"31081";"2013-12-04T19:35"; ;"melko-todennakoisesti"; ;"joukkoliikenne"; ; ; ;"kavely"; ; ; ;"polkupyora";"25-29";"Käpylä";"fi"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"4674";"31082";"2013-12-04T19:43"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4675";"31083";"2013-12-04T19:54";"18,12";"melko-todennakoisesti";"38,05";"joukkoliikenne";"26,77";"75,64";"14,23";"kavely"; ;"70,4";"20,5";"henkiloauto";"20-24";"Tuomarinkylä (Paloheinä, Torpparinmäki, Tuomarinkartano, Haltiala)";"fi";"10,06";"25,1";"muu";"21,75";"14,08"
"mita-ajattelet-tulevaisuuden-k";"4676";"31084";"2013-12-04T19:54";"100";"erittain-epatodennakoisesti";"0";"joukkoliikenne";"0";"100";"0";"henkiloauto"; ;"0";"0";"polkupyora";"20-24";"Pakila";"fi";"0";"0";"muu";"0";"100"
"mita-ajattelet-tulevaisuuden-k";"4677";"31092";"2013-12-04T20:24";"0";"vaikea-sanoa";"74,06";"joukkoliikenne";"22,42";"19,47";"11,5";"henkiloauto"; ;"0";"20,65";"polkupyora";"25-29";"Kaarela (Kannelmäki, Maununneva, Malminkartano, Hakuninmaa, Kuninkaantammi, Honkasuo)";"fi";"100";"20,65";"pariskunta";"23,01";"20,35"
"mita-ajattelet-tulevaisuuden-k";"4678";"31101";"2013-12-04T20:33";"25,79";"melko-todennakoisesti";"36,51";"henkiloauto";"21,83";"26,98";"28,17";"joukkoliikenne"; ;"36,51";"20,63";"polkupyora";"40-49";"Oulunkylä (Pirkkola, Maunula, Metsälä, Patola, Veräjämäki, Veräjälaakso)";"fi";"26,19";"30,16";"lapsiperhe";"36,11";"38,49"
"mita-ajattelet-tulevaisuuden-k";"4679";"31103";"2013-12-04T20:47";"20,8";"erittain-todennakoisesti";"50,23";"henkiloauto";"30,72";"slider_default_value";"10,88";"joukkoliikenne"; ;"20";"15,24";"polkupyora";"25-29";"Vartiokylä (Vartioharju, Puotila, Puotinharju, Myllypuro, Marjaniemi, Itäkeskus)";"fi";"40,48";"20,8";"yksin-asuva";"20";"20,4"
"mita-ajattelet-tulevaisuuden-k";"4680";"31107";"2013-12-04T20:56";"0,79";"erittain-epatodennakoisesti";"90,87";"joukkoliikenne";"0";"55,95";"42,06";"henkiloauto";"muualla-uudenmaan-alueella";"58,33";"0";"kavely";"20-24"; ;"fi";"36,9";"0,79";"muu";"31,35";"9,52"
"mita-ajattelet-tulevaisuuden-k";"4681";"31109";"2013-12-04T20:59";"34,86";"erittain-todennakoisesti";"89,25";"henkiloauto";"26,15";"13,85";"38,85";"joukkoliikenne";"espoossa";"39,25";"38,45";"kavely";"40-49";"";"fi";"50,36";"43,21";"pariskunta";"67,62";"42,76"
"mita-ajattelet-tulevaisuuden-k";"4682";"31129";"2013-12-04T21:09";"40,24";"erittain-todennakoisesti";"83,49";"henkiloauto";"30,32";"65,24"; ;"joukkoliikenne"; ; ;"25,56";"polkupyora";"40-49";"Konala";"fi";"100"; ;"yksin-asuva";"88,34";"71,89"
"mita-ajattelet-tulevaisuuden-k";"4683";"31131";"2013-12-04T21:11";"100";"melko-epatodennakoisesti";"20";"henkiloauto";"20";"20,4";"70,4";"henkiloauto"; ;"80,71";"25,56";"henkiloauto";"40-49";"Vartiokylä (Vartioharju, Puotila, Puotinharju, Myllypuro, Marjaniemi, Itäkeskus)";"fi";"30,71";"90,63";"pariskunta";"100";"70,67"
"mita-ajattelet-tulevaisuuden-k";"4684";"31156";"2013-12-04T21:24";"19,6";"erittain-todennakoisesti";"66,83";"joukkoliikenne";"71,59";"15,24";"17,22";"kavely";"";"13,25";"10,87";"henkiloauto";"20-24";"Oulunkylä (Pirkkola, Maunula, Metsälä, Patola, Veräjämäki, Veräjälaakso)";"fi";"3,73";"28,73";"yksin-asuva";"13,65";"7,3"
"mita-ajattelet-tulevaisuuden-k";"4686";"31208";"2013-12-04T22:07";"32,94";"erittain-todennakoisesti";"51,980000000000004";"henkiloauto";"15,48";"52,78";"28,97";"kavely"; ;"67,86";"17,86";"joukkoliikenne";"50-59";"Ullanlinna";"sv"; ;"75,79";"lapsiperhe";"60,71";"76,59"
"mita-ajattelet-tulevaisuuden-k";"4687";"31236";"2013-12-04T23:24";"32,58";"erittain-todennakoisesti";"100";"joukkoliikenne";"0";"0";"0";"kavely"; ;"0";"0";"polkupyora";"20-24";"Vallila";"fi";"0";"0";"yksin-asuva";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"4688";"31237";"2013-12-05T04:02"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4689";"31238";"2013-12-05T04:04";"slider_default_value";"vaikea-sanoa";"65,87";"henkiloauto"; ;"28,97"; ;"polkupyora";"espoossa"; ; ;"joukkoliikenne";"50-59";"Haaga";"fi"; ;"60,71";"lapsiperhe"; ; 
"mita-ajattelet-tulevaisuuden-k";"4690";"31239";"2013-12-05T05:52";"77,98"; ;"26,79"; ; ;"23,61"; ; ; ; ; ; ; ; ;"fi"; ;"29,560000000000002"; ;"100";"100"
"mita-ajattelet-tulevaisuuden-k";"4691";"31240";"2013-12-05T06:16"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4692";"31241";"2013-12-05T06:21";"14,09";"melko-todennakoisesti";"100";"polkupyora";"0";"2,98";"0";"henkiloauto"; ;"7,74";"0";"kavely";"30-39";"Alppiharju";"fi";"0";"8,53";"lapsiperhe";"18,06";"100"
"mita-ajattelet-tulevaisuuden-k";"4693";"31242";"2013-12-05T06:24";"85,13";"erittain-todennakoisesti"; ;"henkiloauto"; ;"11,82";"90,43";"joukkoliikenne"; ;"91,18";"6,9";"kavely";"40-49";"Kulosaari";"fi";"6,15";"21,27";"lapsiperhe";"91,18";"88,16"
"mita-ajattelet-tulevaisuuden-k";"4694";"31251";"2013-12-05T06:36";"11,9";"erittain-todennakoisesti";"24,21";"henkiloauto"; ;"98,41";"13,49";"joukkoliikenne"; ;"82,94";"1,19";"kavely";"50-59";"Vuosaari";"fi";"17,46";"1,19";"yksin-asuva";"15,08";"2,38"
"mita-ajattelet-tulevaisuuden-k";"4695";"31260";"2013-12-05T07:25"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4696";"31261";"2013-12-05T07:28";"0";"vaikea-sanoa";"100";"joukkoliikenne";"100";"100";"100";"henkiloauto";"muualla-suomessa";"0";"100";"polkupyora";"40-49";"Malmi (Pihlajamäki, Tattariharju, Pihlajisto)";"fi"; ;"100";"yksin-asuva";"100";"100"
"mita-ajattelet-tulevaisuuden-k";"4697";"31262";"2013-12-05T07:30";"0";"melko-todennakoisesti";"14,05";"joukkoliikenne";"17,62";"0";"0,16";"henkiloauto"; ;"10,08";"0";"polkupyora";"30-39";"Laajasalo";"en";"2,15";"0";"yksin-asuva";"25,56";"75,95"
"mita-ajattelet-tulevaisuuden-k";"4698";"31294";"2013-12-05T07:48"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4700";"31295";"2013-12-05T07:53";"100";"erittain-epatodennakoisesti";"100";"joukkoliikenne";"0";"0";"0";"polkupyora"; ;"0";"0";"henkiloauto";"15-19";"Viikki";"fi";"0";"0";"pariskunta";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"4701";"31299";"2013-12-05T08:06"; ; ; ; ; ; ; ; ; ; ; ; ;"30-39"; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4702";"31300";"2013-12-05T08:06";"81,92";"erittain-todennakoisesti";"37,76";"henkiloauto";"35,24";"26,09";"41,19";"kavely"; ;"67,73";"36,160000000000004";"joukkoliikenne";"60-69";"Ullanlinna";"fi";"36,38";"46,68";"pariskunta";"62,93";"62,24"
"mita-ajattelet-tulevaisuuden-k";"4703";"31301";"2013-12-05T08:10"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4704";"31302";"2013-12-05T08:19"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4705";"31303";"2013-12-05T08:55";"100";"erittain-todennakoisesti";"0";"joukkoliikenne";"98,61";"74,01";"100";"kavely"; ;"100";"20,830000000000002";"henkiloauto";"60-69";"Vuosaari";"fi";"19,25";"90,28";"pariskunta";"85,52";"85,52"
"mita-ajattelet-tulevaisuuden-k";"4706";"31304";"2013-12-05T08:58";"93,45";"melko-todennakoisesti";"90,67";"joukkoliikenne"; ;"17,66";"3,77";"joukkoliikenne"; ;"11,71";"15,67";"polkupyora";"60-69";"Laajasalo";"fi";"16,47";"13,290000000000001";"yksin-asuva";"91,87";"93,45"
"mita-ajattelet-tulevaisuuden-k";"4709";"31330";"2013-12-05T09:31";"80,32";"melko-todennakoisesti";"2,14";"henkiloauto";"20,79";"0";"30,32";"joukkoliikenne"; ;"0";"30,71";"kavely";"60-69";"Konala";"fi";"30,32"; ;"pariskunta";"80,32";"30,32"
"mita-ajattelet-tulevaisuuden-k";"4710";"31338";"2013-12-05T09:47"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4711";"31341";"2013-12-05T09:54";"21,03";"melko-todennakoisesti";"76,98";"joukkoliikenne";"71,03";"23,41";"13,1";"henkiloauto"; ;"5,16";"8,73";"kavely";"30-39";"Pukinmäki";"fi";"5,95"; ;"lapsiperhe";"3,17";"11,11"
"mita-ajattelet-tulevaisuuden-k";"4712";"31345";"2013-12-05T09:57";"19,44";"erittain-todennakoisesti";"69,44";"kavely";"10,71";"6,75";"1,19";"joukkoliikenne"; ;"81,35000000000001";"8,73";"joukkoliikenne";"50-59";"Kamppi";"fi";"3,17";"88,89";"pariskunta";"5,16"; 
"mita-ajattelet-tulevaisuuden-k";"4713";"31356";"2013-12-05T10:14";"16,92";"vaikea-sanoa";"5,81";"joukkoliikenne";"43,51";"35,58";"30,02";"kavely"; ;"7,8";"41,53";"polkupyora";"30-39";"Taka-Töölö";"fi";"8,19";"1,45";"yksin-asuva";"1,85";"0,65"
"mita-ajattelet-tulevaisuuden-k";"4714";"31357";"2013-12-05T10:16";"100"; ;"97,78"; ;"slider_default_value";"2,15";"100"; ; ;"100";"100"; ; ; ;"fi";"100";"100"; ;"100";"100"
"mita-ajattelet-tulevaisuuden-k";"4715";"31370";"2013-12-05T10:21"; ; ; ; ; ; ; ; ; ; ; ; ;"25-29"; ;"fi"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"4718";"31386";"2013-12-05T10:34";"96,69";"erittain-todennakoisesti";"95,59";"joukkoliikenne";"69,32";"4,18";"63,02";"kavely"; ;"28,81";"92,58";"joukkoliikenne";"60-69";"Kamppi";"fi";"14,58";"93,95"; ;"94,5";"92,85"
"mita-ajattelet-tulevaisuuden-k";"4719";"31397";"2013-12-05T10:49";"100";"erittain-todennakoisesti";"0";"henkiloauto";"100";"21,19";"0";"joukkoliikenne";"muualla-uudenmaan-alueella";"100";"100";"kavely";"30-39";"";"fi";"61,03";"100";"lapsiperhe";"100";"0"
"mita-ajattelet-tulevaisuuden-k";"4720";"31420";"2013-12-05T11:02";"27,38";"vaikea-sanoa";"86,51";"joukkoliikenne";"99,60000000000001";"0";"26,19";"kavely"; ;"75";"50,120000000000004";"polkupyora";"15-19";"Mellunkylä (Kontula,  Vesala, Mellunmäki, Kivikko, Kurkimäki)";"fi";"13,49";"100";"yksin-asuva";"7,140000000000001";"24,21"
"mita-ajattelet-tulevaisuuden-k";"4721";"31421";"2013-12-05T11:02";"71,98";"melko-todennakoisesti";"98,97";"joukkoliikenne";"74,37";"54,92";"2,54";"henkiloauto"; ;"71,19";"75,95";"kavely";"40-49"; ;"fi";"7,7";"71,16";"lapsiperhe";"73,57";"99,76"
"mita-ajattelet-tulevaisuuden-k";"4722";"31426";"2013-12-05T11:07";"70,83";"vaikea-sanoa"; ;"joukkoliikenne"; ; ; ;"kavely";"espoossa"; ; ;"polkupyora";"25-29";"Punavuori";"fi"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"4723";"31433";"2013-12-05T11:12";"97,82000000000001";"melko-todennakoisesti";"16,47";"henkiloauto"; ;"87,5";"0";"kavely"; ;"0"; ;"polkupyora";"50-59";"Salmenkallio";"fi"; ;"64,88"; ;"4,17";"7,34"
"mita-ajattelet-tulevaisuuden-k";"4724";"31438";"2013-12-05T11:16"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4725";"31439";"2013-12-05T11:16";"0,23";"erittain-todennakoisesti";"74,37";"henkiloauto";"41,65";"2,06";"0,92";"joukkoliikenne"; ;"37,76";"2,97";"kavely";"20-24";"Viikki";"fi";"65,22";"59,27";"pariskunta";"23,34";"1,83"
"mita-ajattelet-tulevaisuuden-k";"4726";"31441";"2013-12-05T11:19"; ;"erittain-todennakoisesti"; ;"henkiloauto"; ; ; ;"joukkoliikenne";"muualla-uudenmaan-alueella"; ; ;"polkupyora";"40-49"; ;"fi"; ; ;"lapsiperhe"; ; 
"mita-ajattelet-tulevaisuuden-k";"4727";"31444";"2013-12-05T11:20";"33,730000000000004";"melko-todennakoisesti";"73,02";"joukkoliikenne";"68,65"; ;"23,41";"henkiloauto"; ;"39,29";"29,37";"kavely";"20-24";"Meilahti";"fi"; ;"41,27";"pariskunta";"40,480000000000004";"71,43"
"mita-ajattelet-tulevaisuuden-k";"4728";"31445";"2013-12-05T11:21";"0";"melko-epatodennakoisesti";"25,16";"kavely";"0";"10,87";"10,87";"henkiloauto";"espoossa";"10,48";"0";"joukkoliikenne";"25-29";"Kamppi";"fi"; ;"0";"yksin-asuva";"15,24";"59,68"
"mita-ajattelet-tulevaisuuden-k";"4729";"31446";"2013-12-05T11:22";"38,65";"melko-todennakoisesti";"80,32";"joukkoliikenne";"6,91";"0";"22,22";"henkiloauto"; ;"23,18"; ;"kavely";"20-24";"Haaga";"fi";"14,45";"35,08";"yksin-asuva";"22,52";"86,27"
"mita-ajattelet-tulevaisuuden-k";"4730";"31452";"2013-12-05T11:24"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"4731";"31464";"2013-12-05T11:27"; ;"vaikea-sanoa";"100";"polkupyora";"0";"0"; ;"joukkoliikenne"; ;"0";"0";"kavely";"40-49";"Taka-Töölö";"fi";"0";"0";"lapsiperhe";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"4732";"31467";"2013-12-05T11:27";"21,59";"melko-todennakoisesti";"20";"henkiloauto";"100";"94,6";"100";"joukkoliikenne"; ;"21,59";"100";"kavely";"30-39";"Viikki";"fi";"40,63";"68,41";"pariskunta";"37,46";"18,32"
"mita-ajattelet-tulevaisuuden-k";"4733";"31471";"2013-12-05T11:28";"0";"erittain-todennakoisesti";"0";"henkiloauto";"20"; ;"0";"joukkoliikenne";"muualla-uudenmaan-alueella";"0";"0";"polkupyora";"50-59"; ;"fi";"0";"0";"pariskunta";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"4734";"31469";"2013-12-05T11:28";"35,52";"erittain-todennakoisesti"; ;"kavely";"25,16";"0";"60,08";"joukkoliikenne"; ;"35,08";"0";"polkupyora";"30-39";"Kallio";"en";"0";"0";"pariskunta";"0";"29,92"
"mita-ajattelet-tulevaisuuden-k";"4735";"31470";"2013-12-05T11:28";"1,34";"melko-epatodennakoisesti";"100";"henkiloauto";"74,37";"100";"24,76";"kavely"; ;"100";"0";"joukkoliikenne";"50-59";"Vuosaari";"fi";"100";"100";"pariskunta";"100";"0"
"mita-ajattelet-tulevaisuuden-k";"4736";"31476";"2013-12-05T11:29";"87,46";"melko-todennakoisesti";"19,21";"henkiloauto";"85,1";"18,42";"64,45";"kavely"; ;"26,35";"11,27";"joukkoliikenne";"30-39";"Etu-Töölö";"fi";"83,49";"29,13";"yksin-asuva";"87,07";"63,65"
"mita-ajattelet-tulevaisuuden-k";"4737";"31478";"2013-12-05T11:30";"0";"melko-todennakoisesti";"45";"joukkoliikenne";"0";"8,42";"8,1";"polkupyora"; ;"28,33";"0";"kavely";"25-29";"Lauttasaari";"en";"0";"6,9";"pariskunta";"0";"10,74"
"mita-ajattelet-tulevaisuuden-k";"4738";"31480";"2013-12-05T11:30"; ;"melko-todennakoisesti"; ;"joukkoliikenne"; ; ; ;"henkiloauto"; ; ; ;"kavely";"30-39";"Vartiokylä (Vartioharju, Puotila, Puotinharju, Myllypuro, Marjaniemi, Itäkeskus)";"fi"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"4739";"31495";"2013-12-05T11:32"; ;"erittain-todennakoisesti"; ;"polkupyora"; ;"0";"100";"joukkoliikenne"; ;"0"; ;"kavely";"30-39";"Käpylä";"fi";"0";"50,95";"lapsiperhe";"0"; 
